,Unnamed: 0,Year,Mileage,City,State,Vehicle Type,serviceTime,DepreciationRate,Gdp,Population
1301,159831,2015,56950,FAIRFIELD, CA,Sedan,3,0.40591567023285086,21421,0
1302,347613,2014,32734,CAMBRIDGE, MA,Sedan,4,0.582417182380779,438683,113630
1303,101958,2016,21084,COLUMBUS, OH,Truck,2,0.8507853403141361,13820,139
1304,350499,2016,49447,ALBANY, GA,Sedan,2,0.5243864065449969,5482,1983
1305,55368,2012,68814,AUGUSTA, GA,SUV,6,0.8910679265466215,24395,18594
1306,42993,2014,43013,MANCHESTER, NH,Sedan,4,0.5301224489795918,28442,1355
1307,20904,2014,22551,BURLINGTON, NJ,Sedan,4,0.4220888888888889,5441,1206
1308,38464,2013,97292,EL PASO, TX,Sedan,5,0.40408163265306124,29032,683577
1309,321177,2016,24076,COLUMBIA, Md,Truck,2,0.8638743455497382,192177,141
1310,351290,2010,109559,JACKSON, MI,SUV,8,0.27419354838709675,3937,6252
1311,204922,2014,29411,LEXINGTON, KY,SUV,4,0.8911500236630383,6455,2037
1312,19747,2014,29851,LAKEWOOD, CO,Truck,4,0.77991643454039,208868,80967
1313,73251,2013,97021,ROGERS, MN,SUV,5,0.6719987379712888,28503,43
1314,334616,2015,34238,LINCOLN, NE,Sedan,3,0.4489795918367347,20245,13816
1315,29324,2015,26610,LANSING, IL,SUV,3,0.5805483870967741,22561,11947
1316,266425,2014,32457,AUSTIN, TX,Sedan,4,0.5640698944302875,148750,24933
1317,269467,2016,33944,CONCORD, NH,Truck,2,0.9188300835654596,174029,92067
1318,195400,2011,56294,JACKSONVILLE, FL,Truck,7,0.6020942408376964,3937,133
1319,201332,2015,33735,OXFORD, AL,Sedan,3,0.5970421648835745,3937,52
1320,107620,2014,42033,CLEARWATER, FL,Sedan,4,0.4897142857142857,146349,2524
1321,321481,2013,66830,VICTORIA, TX,Truck,5,0.7198952879581152,5075,1191
1322,135035,2015,32801,MARION, IL,Truck,3,0.7460732984293194,5287,131
1323,290361,2015,7005,GREENVILLE, TX,Sedan,3,0.5347702957835117,8216,842
1324,260418,2014,65625,WICHITA, KS,Truck,4,0.9745403899721449,33840,390591
1325,171416,2015,29276,HOUSTON, TX,Truck,3,0.9683246073298429,490074,2090
1326,15760,2017,18590,JACKSONVILLE, FL,Sedan,1,0.5188797986154814,3937,14910
1327,295819,2008,132705,ARLINGTON, VA,Sedan,10,0.22211111111111112,535499,453
1328,273394,2014,44037,MARION, IA,SUV,4,0.5032258064516129,5287,1199
1329,147083,2008,114206,WAYNE, MI,Truck,10,0.34572705000720566,5545,16947
1330,263330,2015,56183,COLUMBIA, TN,Sedan,3,0.4036500943989931,192177,121717
1331,184701,2011,81161,EVANSVILLE, IN,Truck,7,0.6125626740947075,18000,118930
1332,112033,2015,18494,CONWAY, AR,Sedan,3,0.5034298300818124,38874,23
1333,258754,2005,65247,PORTLAND, OR,Sedan,13,0.26664444444444446,32143,3922
1334,263394,2013,78085,AUSTIN, TX,Truck,5,0.7240947075208913,148750,24933
1335,83028,2016,51808,HOUSTON, TX,SUV,2,0.6038590604026846,490074,2347
1336,239436,2017,3393,SANFORD, FL,SUV,1,0.9053691275167786,132448,59317
1337,226554,2009,75081,RENO, NV,Sedan,9,0.2664666666666667,26631,3300
1338,302118,2003,107921,LITTLE ROCK, AR,Truck,15,0.32105490704712497,38874,442
1339,210883,2013,47787,AUBURN, ME,Truck,5,0.6542146596858639,5484,26704
1340,308273,2007,65232,SALEM, NH,Truck,11,0.5569637883008357,17332,43415
1341,115235,2015,27627,RICHMOND, VA,Truck,3,0.946740947075209,24395,35455
1342,147105,2014,23372,LOUISVILLE, KY,Sedan,4,0.637058609392064,76063,9335
1343,251773,2014,32975,AUBURN, IN,Truck,4,0.8522513089005236,5484,1373
1344,35374,2017,8043,VIRGINIA BEACH, VA,Sedan,1,0.8645795413178012,94855,450435
1345,150137,2016,19956,BRADENTON, FL,Sedan,2,0.9680014561339644,31196,56508
1346,337617,2010,88212,FLORENCE, AL,Truck,8,0.4162303664921466,8555,440
1347,268641,2014,35976,MACON, GA,Sedan,4,0.5088888888888888,9811,1116
1348,237858,2014,55232,GOLDSBORO, NC,SUV,4,0.6625650733554188,4492,35197
1349,311339,2017,29561,PITTSBURGH, PA,SUV,1,0.761744966442953,147367,302407
1350,119885,2016,45652,CAMBRIDGE, MN,Truck,2,0.9161780104712042,438683,113630
1351,208176,2015,40012,VERNON, CT,Sedan,3,0.4081224489795918,6643,10346
1352,269030,2015,19117,BURLINGTON, NJ,Truck,3,0.8566230366492147,5441,10973
1353,28669,2015,31862,AURORA, IL,Truck,3,0.9553664921465969,208868,4488
1354,282455,2014,49324,MADISON, TN,Sedan,4,0.5084897959183673,49853,4084
1355,222327,2017,2614,BOWLING GREEN, KY,Truck,1,0.6282460732984293,7267,2919
1356,27584,2015,32928,MACON, GA,Sedan,3,0.5088888888888888,9811,2537
1357,118944,2016,49296,COLUMBIA, KY,SUV,2,0.5741935483870968,192177,121717
1358,362390,2011,97441,FAIRFIELD, OH,SUV,7,0.47080645161290324,21421,116266
1359,92218,2014,60776,FRANKLIN, WI,Truck,4,0.7636547052889465,133251,95
1360,263817,2013,68769,DOVER, DE,SUV,5,0.5019798657718121,7337,755
1361,291196,2008,117053,KILLEEN, TX,Truck,10,0.33979057591623035,17556,145482
1362,235911,2013,42177,RICHMOND, VA,SUV,5,0.48354838709677417,24395,12064
1363,91885,2015,18489,GRAND RAPIDS, MI,Truck,3,0.824607329842932,60529,198829
1364,261685,2015,68901,CLEVELAND, OH,SUV,3,0.6937371825209023,4343,83
1365,137916,2017,1789,AUBURN, AL,Sedan,1,0.5976400251730648,5484,13169
1366,220503,2012,72823,NASHVILLE, TN,SUV,6,0.5993058842088658,133251,4472
1367,15246,2015,15251,MONROE, LA,Sedan,3,0.6435333333333333,8027,10604
1368,335800,2014,29443,JACKSONVILLE, NC,Sedan,4,0.5102040816326531,3937,892062
1369,88592,2007,130431,MONROE, OH,Truck,11,0.3794240837696335,8027,19875
1370,77071,2013,36659,BELLEVUE, WA,Sedan,5,0.5441777777777778,356572,4424
1371,331609,2015,45293,MONROE, NC,SUV,3,0.5801935483870968,8027,19875
1372,88106,2012,113744,BRISTOL, WI,Sedan,6,0.6285714285714286,11966,60223
1373,343310,2008,108270,MADISON, CT,Truck,10,0.6031674208144796,49853,11777
1374,93318,2017,8737,GREENVILLE, TX,Sedan,1,0.5975770925110132,8216,27443
1375,104799,2015,30273,LOUISVILLE, KY,Truck,3,0.8573298429319371,76063,6279
1376,356068,2013,50621,CHICAGO, IL,SUV,5,0.9910500980566946,679699,0
1377,53938,2013,31113,AUSTIN, TX,Truck,5,0.7018062827225131,148750,4120
1378,27346,2014,53839,AUBURN, AL,Truck,4,0.5628010471204189,5484,1373
1379,203384,2016,23553,LANSING, IL,Truck,2,0.8559947643979058,22561,11947
1380,88592,2007,130431,MONROE, OH,Truck,11,0.3794240837696335,8027,35065
1381,258804,2007,241755,DANVILLE, IL,Truck,11,0.48262443438914027,2904,34
1382,257233,2015,49745,PUEBLO, CO,Truck,3,0.7587696335078534,5235,111127
1383,273131,2013,71832,GAINESVILLE, FL,SUV,5,0.38629032258064516,12899,132249
1384,203218,2015,39181,FARMINGTON, NM,Truck,3,0.9204735376044568,6360,628
1385,324080,2012,87258,AUBURN, AL,SUV,6,0.3829032258064516,5484,23033
1386,113225,2015,50561,CONCORD, NH,Truck,3,0.7849738219895288,174029,43019
1387,276185,2015,32961,ALBANY, OR,Truck,3,0.864533794494884,5482,98251
1388,305495,2015,23203,STAMFORD, CT,SUV,3,0.96226534153652,98256,2957
1389,240825,2013,122261,OGDEN, UT,Truck,5,0.9031413612565445,26476,87031
1390,67247,2011,98450,AUSTIN, TX,Truck,7,0.44540389972144845,148750,4120
1391,205151,2015,29032,SPRINGFIELD, VA,SUV,3,0.6838933585739075,10250,62353
1392,1722,2014,34776,COLUMBIA, CT,SUV,4,0.7372818791946308,192177,9044
1393,272228,2017,17009,FAIRFIELD, CA,SUV,1,0.663993288590604,21421,42566
1394,296546,2014,34912,ROSEVILLE, CA,Sedan,4,0.664179104477612,126352,47501
1395,266064,2016,37561,ROGERS, AR,SUV,2,0.5805369127516778,28503,43
1396,262134,2015,45265,BRISTOL, CT,Sedan,3,0.5767018565708045,11966,16790
1397,256428,2010,168412,BATTLE CREEK, MI,Truck,8,0.3763078253350627,6153,690
1398,271837,2015,29229,LAFAYETTE, IN,SUV,3,0.5629032258064516,22113,7198
1399,49581,2014,64703,MILWAUKEE, WI,SUV,4,0.5129032258064516,105426,595351
1400,143348,2015,42959,BLOOMINGTON, IL,Sedan,3,0.47828823159219636,12369,85866
1401,289623,2016,41037,LAWRENCE, KS,Sedan,2,0.4561044682190057,4558,96892
1402,28424,2017,25649,PROVIDENCE, RI,Sedan,1,0.5160478288231592,82928,3017
1403,324621,2015,39258,BETHLEHEM, PA,Sedan,3,0.5548979591836735,43821,55850
1404,247398,2016,30121,LOUISVILLE, KY,SUV,2,0.7258064516129032,76063,2241
1405,176579,2012,97161,CONWAY, SC,SUV,6,0.8199322517382778,38874,23
1406,59639,2015,44310,RALEIGH, NC,Sedan,3,0.724390243902439,83288,464758
1407,114205,2007,61252,MEDFORD, NY,Truck,11,0.4147075208913649,8590,1272
1408,115855,2014,30475,DULUTH, GA,SUV,4,0.6711409395973155,13317,86066
1409,320590,2017,7253,AUSTIN, TX,Sedan,1,0.7621111111111111,148750,24933
1410,73301,2014,25968,LOUISVILLE, KY,Sedan,4,0.691663633054241,76063,213
1411,322898,2014,104058,NASHVILLE, TN,Truck,4,0.653848167539267,133251,4853
1412,134710,2015,34870,WINCHESTER, VA,Sedan,3,0.5034298300818124,6785,4721
1413,349558,2015,54208,VICTOR, NY,Sedan,3,0.407803650094399,5075,2145
1414,40114,2016,20024,EL PASO, TX,Sedan,2,0.9100473243538405,29032,683577
1415,314757,2015,18783,SARASOTA, FL,Sedan,3,0.6915544230069166,31196,56994
1416,856,2016,26750,BUFFALO, MN,Truck,2,0.9930825767401643,60014,213
1417,66912,2016,17606,MIDLAND, TX,Truck,2,0.5567688022284123,6355,162
1418,27964,2014,29113,LEXINGTON, KY,Truck,4,0.7853403141361257,6455,2037
1419,140493,2017,20868,MADISON, GA,SUV,1,0.9710364410790345,49853,11777
1420,238870,2014,26313,COLUMBUS, GA,Truck,4,0.9223231013114281,13820,139
1421,165304,2011,86478,ARLINGTON, TX,Truck,7,0.5598885793871866,535499,2153
1422,299208,2014,47518,BURLINGTON, NJ,SUV,4,0.8182994163117211,5441,8783
1423,310823,2014,90267,COLUMBIA, MO,SUV,4,0.8550543768942771,192177,121717
1424,244127,2014,27607,NEWARK, CA,Sedan,4,0.4570612244897959,1717712,47531
1425,81935,2015,15692,LOUISVILLE, KY,SUV,3,0.5887096774193549,76063,9335
1426,35715,2008,113238,BURLINGTON, NJ,Sedan,10,0.1676,5441,2553
1427,192306,2010,100502,GREENVILLE, SC,SUV,8,0.5065436241610738,8216,8441
1428,326341,2011,192062,MADISON, WI,SUV,7,0.2837040542672346,49853,537
1429,77123,2008,92283,JACKSONVILLE, NC,Sedan,10,0.24433333333333335,3937,2894
1430,333843,2016,7505,SPRINGFIELD, NJ,Sedan,2,0.9555555555555556,10250,3119
1431,281563,2007,85114,ORLANDO, FL,Sedan,11,0.19777777777777777,132448,280257
1432,168669,2015,36750,MADISON, WI,Truck,3,0.7952367688022284,49853,1417
1433,94527,2003,82240,JACKSONVILLE, FL,SUV,15,0.20093959731543623,3937,18454
1434,240688,2011,113525,FARGO, ND,Truck,7,0.5721573713791612,16279,122359
1435,327533,2014,62051,ALBANY, GA,SUV,4,0.5353691275167786,5482,98251
1436,265763,2011,67635,FRANKLIN, TN,Truck,7,0.7431330162847672,133251,958
1437,221241,2007,113355,COLUMBUS, OH,Sedan,11,0.19202766654532216,13820,4065
1438,340969,2012,39336,DECATUR, AL,Truck,6,0.7303664921465969,5466,23832
1439,179254,2014,32770,HOUSTON, TX,Truck,4,0.813732590529248,490074,960
1440,202036,2011,61753,HOUSTON, TX,Truck,7,0.7044502617801047,490074,2090
1441,211144,2010,113551,JACKSONVILLE, FL,SUV,8,0.2545483870967742,3937,133
1442,265727,2014,45710,COLUMBUS, OH,Sedan,4,0.43895531780994335,13820,4065
1443,177824,2016,43916,CHARLOTTE, NC,Sedan,2,0.4131214600377596,174029,9057
1444,329061,2011,74026,BILLINGS, MT,Truck,7,0.6135340314136125,9672,1092
1445,123014,2014,45133,EDMOND, OK,Sedan,4,0.43975555555555557,10149,91950
1446,61747,2016,34139,LAFAYETTE, IN,SUV,2,0.5467741935483871,22113,492
1447,347201,2014,38594,NEWPORT NEWS, VA,Truck,4,0.7381615598885793,94855,179388
1448,88736,2017,30988,TOLEDO, OH,SUV,1,0.6268120805369127,33693,276491
1449,42355,2009,71597,NASHUA, NH,Sedan,9,0.38245358572988714,28442,67
1450,323659,2016,27203,SALEM, OR,Truck,2,0.8635340314136125,17332,7173
1451,321698,2016,35103,ROCKFORD, MI,SUV,2,0.5806129032258065,15332,6264
1452,272087,2017,4735,CHARLOTTE, NC,Sedan,1,0.8220222222222222,174029,859035
1453,226980,2015,12640,LEXINGTON, SC,Sedan,3,0.7098653076082999,6455,2047
1454,93496,2012,93193,GREENVILLE, SC,Sedan,6,0.40779591836734697,8216,12771
1455,103782,2014,29733,TACOMA, WA,Truck,4,0.8931546332324543,356572,213418
1456,63934,2014,57870,FRESNO, CA,Sedan,4,0.43244897959183676,42045,527438
1457,255447,2016,30823,CLEVELAND, OH,Sedan,2,0.4403713027061045,4343,83
1458,177588,2015,14869,HENDERSON, NV,Sedan,3,0.7307755102040816,112288,14852
1459,206329,2011,46213,BIRMINGHAM, AL,Truck,7,0.7057329842931938,64553,426
1460,300690,2014,19263,AUBURN, AL,Sedan,4,0.6188205314888969,5484,1373
1461,21461,2010,68709,DENVER, CO,Truck,8,0.5450353076812221,208868,704621
1462,188814,2014,31422,LOUISVILLE, KY,Sedan,4,0.6006552602839461,76063,6279
1463,285471,2012,30155,DOVER, DE,Sedan,6,0.5342191481616309,7337,755
1464,292339,2013,70155,LOUISVILLE, KY,Truck,5,0.7460732984293194,76063,9335
1465,67449,2014,53063,FRANKLIN, TN,Sedan,4,0.6039591836734693,133251,6965
1466,295662,2016,26492,NEW LONDON, CT,Truck,2,0.9461882115578614,15753,27072
1467,114205,2007,61252,MEDFORD, NY,Truck,11,0.4147075208913649,8590,4300
1468,6371,2016,36317,HOUSTON, TX,Sedan,2,0.44760855884203904,490074,2347
1469,122949,2006,156540,LOUISVILLE, KY,SUV,12,0.31512856917494875,76063,2241
1470,126441,2017,1743,RICHMOND, VA,Sedan,1,0.5978602894902454,24395,12064
1471,30668,2015,17038,ODESSA, TX,Truck,3,0.650523560209424,9958,5199
1472,119287,2015,46211,HAYWARD, CA,Sedan,3,0.3998888888888889,500710,244
1473,345284,2017,4420,MILWAUKEE, WI,Sedan,1,0.8796666666666667,105426,0
1474,33197,2014,45550,HOUSTON, TX,Sedan,4,0.4244178728760227,490074,2347
1475,80704,2016,35880,BATON ROUGE, LA,SUV,2,0.9303675658621233,54987,225374
1476,350374,2011,83187,SAN ANGELO, TX,Truck,7,0.5234293193717278,5142,100119
1477,253932,2007,142562,HILLSBORO, OR,SUV,11,0.28291528632276386,171771,3134
1478,119414,2015,44878,LOUISVILLE, KY,Truck,3,0.8646779074794639,76063,21128
1479,22480,2016,13061,HARRISBURG, PA,Truck,2,0.9408635097493037,37181,5968
1480,93143,2015,18727,LOUISVILLE, KY,SUV,3,0.5887096774193549,76063,2241
1481,145993,2017,33078,AKRON, OH,Sedan,1,0.500314663310258,36517,1461
1482,96596,2015,24815,LANSING, MI,Truck,3,0.8009162303664922,22561,11947
1483,6432,2015,24015,CHICAGO, IL,Sedan,3,0.6348571428571429,679699,0
1484,64852,2015,53696,ORLANDO, FL,SUV,3,0.5283557046979865,132448,280257
1485,324529,2014,58149,ARLINGTON, TX,SUV,4,0.6251774727875059,535499,862
1486,5896,2017,11187,ROME, GA,Sedan,1,0.8755005460502366,3948,32473
1487,336105,2011,33982,LAFAYETTE, IN,Truck,7,0.599476439790576,22113,126848
1488,174895,2015,27456,ALBANY, NY,Truck,3,0.8899214659685863,5482,98251
1489,296235,2015,13846,RICHMOND, Va,Truck,3,0.8638743455497382,24395,5655
1490,19585,2011,102390,AURORA, CO,Truck,7,0.6108638743455498,208868,7481
1491,296172,2014,62969,CONWAY, SC,Truck,4,0.6281413612565445,38874,23
1492,202075,2011,91720,NEWTON, NJ,Sedan,7,0.2745111111111111,438683,2854
1493,223079,2005,148526,MADISON, TN,Sedan,13,0.11285038223516564,49853,1417
1494,154024,2004,168589,MONROE, LA,Truck,14,0.2617801047120419,8027,10604
1495,185621,2006,185878,MEMPHIS, TN,Truck,12,0.23677224736048266,72503,1858
1496,80534,2015,23308,AUBURN, AL,Sedan,3,0.6516199490353113,5484,1373
1497,166648,2014,39573,LOUISVILLE, KY,Truck,4,0.8356545961002786,76063,213
1498,258511,2015,57728,LANSING, MI,SUV,3,0.4747096774193548,22561,112155
1499,77956,2016,26644,CLEARWATER, FL,Sedan,2,0.44650723725613595,146349,1786
1500,293992,2015,31046,GREENVILLE, MI,SUV,3,0.9780722511437135,8216,92156
1501,63809,2017,4582,ALEXANDRIA, VA,Sedan,1,0.9537333333333333,5991,13592
1502,79325,2017,12958,FAYETTEVILLE, NC,SUV,1,0.7411612903225806,17263,209889
1503,266064,2016,37561,ROGERS, AR,SUV,2,0.5805369127516778,28503,43
1504,245207,2010,88463,MILFORD, CT,Sedan,8,0.32612244897959186,45251,3025
1505,65241,2014,62826,BURLINGTON, MA,Sedan,4,0.4897142857142857,5441,8783
1506,83073,2014,57059,JACKSONVILLE, FL,SUV,4,0.6939580375453541,3937,892062
1507,347355,2015,42082,MANCHESTER, NH,Sedan,3,0.5509795918367347,28442,96
1508,182269,2016,11018,STAUNTON, VA,Sedan,2,0.7211503458318165,5135,24528
1509,279594,2014,19115,SEATTLE, WA,Sedan,4,0.5105555555555555,356572,724745
1510,38216,2014,51074,MADISON, CT,Truck,4,0.864533794494884,49853,690
1511,4499,2016,7520,SPRINGFIELD, VA,Truck,2,0.9795359561896527,10250,2022
1512,296104,2014,39039,CANTON, MA,SUV,4,0.8171635904716832,16771,70909
1513,132542,2016,37983,HOUSTON, TX,Sedan,2,0.5245714285714286,490074,2090
1514,44695,2015,27414,LOUISVILLE, KY,SUV,3,0.5645161290322581,76063,9335
1515,253796,2016,42001,HOUSTON, TX,Sedan,2,0.4592511013215859,490074,2312717
1516,38703,2014,45870,CHARLOTTE, NC,Sedan,4,0.436784140969163,174029,9057
1517,350114,2010,78582,ROCHESTER, NY,Truck,8,0.5473411154345007,12567,30797
1518,111679,2014,28834,BELLEVUE, WA,Sedan,4,0.5552888888888889,356572,53424
1519,192212,2014,51872,BRIDGEPORT, WV,SUV,4,0.7925855813219751,98256,1520
1520,4776,2014,28198,VIENNA, VA,Sedan,4,0.44118367346938775,4277,3703
1521,307569,2016,23013,ROSEVILLE, CA,SUV,2,0.6026845637583893,126352,135329
1522,132642,2016,18905,VIRGINIA BEACH, VA,Sedan,2,0.72,94855,450435
1523,287208,2011,129605,MADISON, GA,Truck,7,0.4358376963350785,49853,255214
1524,106861,2016,17715,ATHENS, GA,Sedan,2,0.5347702957835117,9947,13615
1525,197789,2008,101106,CHARLESTON, SC,Sedan,10,0.2409777777777778,12817,1958
1526,26372,2017,8342,LAFAYETTE, IN,Truck,1,0.976020942408377,22113,161
1527,215099,2015,44321,HOUSTON, TX,Truck,3,0.9946335078534031,490074,3464
1528,340946,2007,202057,LOUISVILLE, KY,Sedan,11,0.2002184200946487,76063,1261
1529,193195,2016,51,HOUSTON, TX,Truck,2,0.9177748691099477,490074,2347
1530,339878,2005,223706,FAYETTEVILLE, NC,Truck,13,0.4220211161387632,17263,262
1531,279209,2008,135112,COLUMBUS, OH,Sedan,10,0.1998888888888889,13820,24041
1532,80602,2007,64558,RENO, NV,Truck,11,0.9946335078534031,26631,248853
1533,171642,2012,88455,MADISON, WI,Sedan,6,0.41514379322897704,49853,7322
1534,273431,2014,43507,COLUMBUS, MS,Truck,4,0.9220348753422684,13820,23128
1535,199683,2015,36111,COLUMBUS, OH,Sedan,3,0.47171176840780366,13820,23128
1536,47400,2016,10350,CANTON, GA,Truck,2,0.8638743455497382,16771,3430
1537,266431,2015,39498,MILFORD, MA,Truck,3,0.8932122784262863,45251,1348
1538,214670,2014,47060,FAYETTEVILLE, AR,SUV,4,0.4806451612903226,17263,262
1539,121690,2014,17118,LOUISVILLE, KY,SUV,4,0.5725806451612904,76063,1261
1540,107626,2016,32173,CONCORD, CA,Sedan,2,0.7219591836734693,174029,43019
1541,105479,2010,113124,NASHVILLE, TN,SUV,8,0.25151006711409396,133251,4472
1542,327050,2015,17095,FRANKLIN, TN,Sedan,3,0.5030837004405286,133251,135
1543,245892,2014,40227,OMAHA, NE,Truck,4,0.7328534031413613,65052,466893
1544,227453,2016,45798,RICHMOND, VA,SUV,2,0.6499132355261082,24395,35397
1545,307089,2016,34104,REDMOND, OR,Sedan,2,0.4436752674638137,10149,30011
1546,159191,2014,26596,HARRISBURG, PA,Truck,4,0.9470473537604457,37181,3797
1547,77646,2016,44978,LOS ANGELES, CA,Sedan,2,0.5173694147262429,1043735,3999759
1548,284279,2012,135120,SACRAMENTO, CA,Truck,6,0.9048868778280543,126352,441
1549,122259,2015,52526,COLUMBUS, WI,SUV,3,0.5425483870967742,13820,47143
1550,170327,2011,46285,LANCASTER, PA,Sedan,7,0.3752,28937,3860
1551,1468,2014,33167,ARLINGTON, TX,Truck,4,0.8912256267409471,535499,396394
1552,89148,2014,35593,AUBURN, MA,Sedan,4,0.6032398980706225,5484,23033
1553,32649,2016,6006,OXFORD, AL,Sedan,2,0.7547199496538703,3937,1012
1554,331504,2013,92790,COLUMBUS, GA,Truck,5,0.715849582172702,13820,3096
1555,172309,2015,52649,HOUSTON, TX,Sedan,3,0.3705789804908748,490074,960
1556,332070,2014,27560,CONCORD, NH,Truck,4,0.8111780104712042,174029,43019
1557,105840,2011,85689,AUSTIN, TX,Sedan,7,0.4145613396432472,148750,950715
1558,337043,2014,55669,KNOXVILLE, TN,Truck,4,0.9206963788300836,41459,2795
1559,217556,2011,84020,VIRGINIA BEACH, VA,Sedan,7,0.31106666666666666,94855,450435
1560,174240,2014,79443,MEMPHIS, TN,SUV,4,0.5062903225806452,72503,1191
1561,195390,2012,111788,JACKSON, MS,Truck,6,0.4991623036649215,3937,14932
1562,198371,2005,116233,HOUSTON, TX,SUV,13,0.2680233475311563,490074,2312717
1563,184386,2017,6,DECATUR, AL,Truck,1,0.7536649214659686,5466,72174
1564,135035,2015,32801,MARION, IL,Truck,3,0.7460732984293194,5287,39400
1565,126678,2015,28050,TROY, NY,Truck,3,0.9655569966854014,54301,49565
1566,103647,2017,5291,FAIRFIELD, OH,Sedan,1,0.8698580269384784,21421,10683
1567,126176,2004,160280,CANTON, GA,Truck,14,0.2850785340314136,16771,13865
1568,216843,2014,65761,GRAND RAPIDS, MI,SUV,4,0.7887679444707367,60529,11242
1569,39747,2015,31861,COLUMBIA, KY,SUV,3,0.5451612903225806,192177,6037
1570,117522,2014,22627,HOUSTON, TX,Sedan,4,0.5331333333333333,490074,960
1571,198204,2009,121169,CHARLESTON, SC,Sedan,9,0.25555555555555554,12817,134875
1572,282527,2010,93801,BURLINGTON, NJ,Truck,8,0.633953019167027,5441,1206
1573,34726,2016,52823,MERCED, CA,Sedan,2,0.6479432107753913,8625,83081
1574,6370,2014,20129,MADISON, TN,Truck,4,0.561413612565445,49853,2807
1575,299252,2015,49165,LAFAYETTE, IN,Truck,3,0.6538219895287958,22113,72390
1576,295528,2015,37061,FRANKLIN, TN,SUV,3,0.9747594257769364,133251,958
1577,193556,2010,84602,FRANKLIN, TN,Truck,8,0.47298050139275766,133251,11735
1578,27412,2012,98163,SAN ANTONIO, TX,SUV,6,0.6592522479886418,129298,1409
1579,326050,2016,8115,EL PASO, TX,Truck,2,0.7853141361256545,29032,683577
1580,149614,2013,68194,TEMPLE, TX,SUV,5,0.46506451612903227,17556,74503
1581,213555,2013,44281,MESA, AZ,SUV,5,0.6141031708471367,242950,503
1582,111504,2014,47910,COLUMBIA, KY,Truck,4,0.8089005235602095,192177,141
1583,252935,2015,29312,ELGIN, IL,SUV,3,0.532258064516129,679699,112456
1584,337061,2004,164870,BIRMINGHAM, AL,Sedan,14,0.1975111111111111,64553,21142
1585,250791,2013,63960,DANVILLE, IL,Truck,5,0.7589005235602094,2904,41130
1586,352970,2014,81079,RICHMOND, VA,SUV,4,0.6139261744966443,24395,227032
1587,314862,2014,75508,JACKSONVILLE, FL,SUV,4,0.47016129032258064,3937,28513
1588,298237,2014,84504,COLUMBUS, OH,Truck,4,0.6020942408376964,13820,23128
1589,127709,2012,55969,LINCOLN, NE,SUV,6,0.6625019719198612,20245,47674
1590,127923,2015,23224,SALEM, NH,SUV,3,0.6709731543624161,17332,7173
1591,363855,2010,117290,HOUSTON, TX,Sedan,8,0.538587550054605,490074,960
1592,205331,2015,24111,BRUNSWICK, GA,Sedan,3,0.47171176840780366,4044,820
1593,213811,2014,62255,CLEVELAND, OH,SUV,4,0.6307303991165799,4343,3175
1594,299434,2005,107345,COLUMBIA, KY,Truck,13,0.5230366492146596,192177,38266
1595,353972,2017,39598,GREENVILLE, SC,Sedan,1,0.564820641913153,8216,92156
1596,41294,2013,44936,LAFAYETTE, LA,Truck,5,0.7328534031413613,22113,126848
1597,59277,2011,98788,MEDFORD, OR,Truck,7,0.6822841225626741,8590,57797
1598,244566,2012,86206,CANTON, CT,Truck,6,0.6151832460732984,16771,12725
1599,186206,2013,61988,LOUISVILLE, KY,Truck,5,0.7486072423398329,76063,4142
1600,142367,2016,47586,SAN ANTONIO, TX,SUV,2,0.5480967741935484,129298,1511946
1601,203086,2015,28684,HOUSTON, TX,Truck,3,0.9355988857938718,490074,960
1602,132579,2015,24390,LOUISVILLE, KY,SUV,3,0.6612903225806451,76063,9335
1603,337290,2013,24859,BELLEVUE, WA,Sedan,5,0.44422222222222224,356572,5772
1604,259047,2014,65053,HOOVER, AL,Sedan,4,0.37290748898678416,64553,84920
1605,340969,2012,39336,DECATUR, AL,Truck,6,0.7303664921465969,5466,6721
1606,11119,2014,50693,DENTON, TX,Truck,4,0.7323821989528796,31196,136268
1607,34446,2014,50458,ARLINGTON, TX,Truck,4,0.7479108635097493,535499,19212
1608,16739,2005,161937,DENVER, CO,Truck,13,0.46114630467571643,208868,1838
1609,44081,2015,43716,HILLSBORO, OR,Truck,3,0.9510015852428304,171771,1592
1610,333121,2014,37928,CONCORD, NH,Truck,4,0.8352924791086351,174029,43019
1611,328009,2015,33415,HOUSTON, TX,Truck,3,0.9947120418848168,490074,3464
1612,340190,2001,102795,NEWARK, DE,Truck,17,0.3896935933147632,1717712,1185
1613,86136,2016,11706,MILWAUKEE, WI,SUV,2,0.6354516129032258,105426,0
1614,205765,2017,12384,ATHENS, GA,Sedan,1,0.6606356198867213,9947,12704
1615,4496,2013,102326,AUSTIN, TX,Truck,5,0.5759162303664922,148750,950715
1616,117611,2015,45786,CONWAY, AR,SUV,3,0.9690853984667499,38874,23
1617,297178,2014,16789,SAN ANTONIO, TX,Sedan,4,0.673461958500182,129298,1409
1618,87632,2005,208374,FAIRFIELD, OH,Truck,13,0.45248868778280543,21421,369
1619,321145,2014,58813,CHARLESTON, SC,SUV,4,0.6036577181208054,12817,681
1620,87164,2016,37891,BURLINGTON, NJ,SUV,2,0.5695806451612904,5441,1206
